tagger,corpus,tagset,config options,metric,min,max,mean,std
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",precision,0.874316939891,0.9,0.885333994941,0.00908875665281
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",f1,0.706153846154,0.738601823708,0.718119495631,0.0109796551507
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",training_time,101.746702194,130.326911449,122.550360203,8.50278481059
skLinearSVC,oana-en.xml,mte,"[-2, -1, 0]",prediction_time,2.41576266289,10.5085794926,6.88485021591,3.16902934982
skLinearSVC,oana-en.xml,mte,"[-1, 0]",accuracy,0.611193476649,0.630785280728,0.623840564402,0.00535877135559
skLinearSVC,oana-en.xml,mte,"[-1, 0]",recall,0.514066496164,0.533586818758,0.524035089873,0.00568444827732
skLinearSVC,oana-en.xml,mte,"[-1, 0]",precision,0.887201735358,0.929223744292,0.90929949066,0.0108726802137
skLinearSVC,oana-en.xml,mte,"[-1, 0]",f1,0.656376929326,0.671451355662,0.664842239572,0.00495114062368
skLinearSVC,oana-en.xml,mte,"[-1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[-1, 0]",training_time,142.832628727,151.862474203,147.01707747,3.35250685749
skLinearSVC,oana-en.xml,mte,"[-1, 0]",prediction_time,4.60461068153,11.7308843136,8.64010429382,2.24917247804
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",accuracy,0.5874435056,0.605022611373,0.596672941405,0.00446009351418
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",recall,0.586340206186,0.623711340206,0.60600336023,0.0101591080238
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",precision,0.865942028986,0.90243902439,0.879021861733,0.0109838671924
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",f1,0.700538876059,0.731558935361,0.717350925366,0.0084732137565
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",training_time,128.212815762,135.818596125,132.697232151,2.57912782145
skLinearSVC,oana-en.xml,mte,"[3, 2, 1, 0]",prediction_time,2.76324677467,12.9549827576,8.76671772003,3.13722301554
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",accuracy,0.594910591472,0.607170393215,0.601592032489,0.00390959753098
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",recall,0.54797979798,0.579896907216,0.563530240956,0.00960041040677
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",precision,0.873493975904,0.911646586345,0.89463807811,0.0119488116864
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",f1,0.680282796544,0.707716289945,0.691437708192,0.0090014989383
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",training_time,124.422562838,132.539741516,129.266050982,2.61016405192
skLinearSVC,oana-en.xml,mte,"[2, 1, 0]",prediction_time,2.66309547424,12.5605545044,8.13161542416,3.55011660965
skLinearSVC,oana-en.xml,mte,"[1, 0]",accuracy,0.595789074355,0.609004511856,0.605046077288,0.00360164238129
skLinearSVC,oana-en.xml,mte,"[1, 0]",recall,0.465909090909,0.497442455243,0.482870615433,0.0111883024269
skLinearSVC,oana-en.xml,mte,"[1, 0]",precision,0.891304347826,0.913366336634,0.904326307779,0.00700886035239
skLinearSVC,oana-en.xml,mte,"[1, 0]",f1,0.616541353383,0.642444260941,0.629489644816,0.00966913483989
skLinearSVC,oana-en.xml,mte,"[1, 0]",oov,-1,-1,-1.0,0.0
skLinearSVC,oana-en.xml,mte,"[1, 0]",training_time,138.097001314,146.852295876,142.922667646,3.51182722278
skLinearSVC,oana-en.xml,mte,"[1, 0]",prediction_time,8.778039217,12.757578373,11.4384934187,1.09407880768
skPerceptron,oana-en.xml,mte,[0],accuracy,0.435329989181,0.518329644953,0.492555508323,0.0285743438425
skPerceptron,oana-en.xml,mte,[0],recall,0.234848484848,0.254752851711,0.245568669471,0.00641577995777
skPerceptron,oana-en.xml,mte,[0],precision,0.869158878505,0.920930232558,0.894545563403,0.0155209976401
skPerceptron,oana-en.xml,mte,[0],f1,0.369781312127,0.398414271556,0.385337238181,0.00914839776816
skPerceptron,oana-en.xml,mte,[0],oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,[0],training_time,100.249245644,131.954987764,120.617689991,9.19701888185
skPerceptron,oana-en.xml,mte,[0],prediction_time,2.10593390465,9.58054995537,5.53641557693,2.45002153779
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",accuracy,0.495662014334,0.510127675914,0.502869534447,0.00447775544331
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",recall,0.681233933162,0.736909323116,0.703488161317,0.0164474204273
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",precision,0.312788018433,0.33703271028,0.324683887154,0.00865301627571
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",f1,0.429588607595,0.4625250501,0.444249221207,0.0102498913032
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",training_time,191.180425406,240.945821047,218.903255987,13.5916183983
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0, 1, 2, 3]",prediction_time,3.38519430161,13.9809749126,7.70967721939,3.7324600825
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",accuracy,0.475630096368,0.508704632635,0.490173450012,0.00926182867727
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",recall,0.655555555556,0.704458598726,0.681497059376,0.016203246491
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",precision,0.303098591549,0.340050377834,0.323690609566,0.0110385611132
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",f1,0.4208056316,0.456852791878,0.438789893067,0.0116239034359
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",training_time,191.028430462,215.1696105,203.737377262,7.31519213407
skPerceptron,oana-en.xml,mte,"[-2, -1, 0, 1, 2]",prediction_time,2.52336907387,10.3322746754,5.91789395809,2.71363889387
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",accuracy,0.4314306894,0.498427981922,0.471519761173,0.0168146293237
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",recall,0.626262626263,0.670951156812,0.647427116221,0.015413716104
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",precision,0.407894736842,0.441860465116,0.42124640749,0.0110995147175
